x0,x1,labels
-0.82,-0.99,2
-0.82,-0.62,2
-0.82,-0.46,2
-0.82,-0.44,2
-0.82,-0.37,2
-0.82,-0.32,2
-0.82,0.51,2
-0.81,-1.2,2
-0.81,-0.79,2
-0.81,-0.78,2
-0.81,-0.71,2
-0.81,-0.66,2
-0.81,-0.59,2
-0.81,-0.37,2
-0.81,-0.2,2
-0.81,0.22,2
-0.81,0.22,2
-0.8,-1.11,2
-0.8,-0.74,2
-0.8,-0.72,2
-0.8,-0.48,2
-0.8,-0.34,2
-0.8,-0.19,2
-0.8,0.02,2
-0.8,0.1,2
-0.79,-0.8,2
-0.79,-0.64,2
-0.78,-1.3,2
-0.78,-0.69,2
-0.78,-0.69,2
-0.78,-0.49,2
-0.78,-0.37,2
-0.78,-0.15,2
-0.78,-0.14,2
-0.78,-0.12,2
-0.78,-0.1,2
-0.78,0.07,2
-0.77,-0.63,2
-0.77,-0.57,2
-0.77,-0.49,2
-0.77,-0.39,2
-0.77,-0.26,2
-0.77,-0.23,2
-0.77,-0.11,2
-0.76,-1.46,2
-0.76,-0.78,2
-0.76,-0.73,2
-0.76,-0.7,2
-0.76,-0.24,2
-0.76,-0.2,2
-0.76,0.19,2
-0.75,-1.12,2
-0.75,-0.92,2
-0.75,-0.81,2
-0.75,-0.62,2
-0.75,-0.59,2
-0.75,-0.45,2
-0.75,-0.42,2
-0.75,-0.02,2
-0.74,-1.18,2
-0.74,-0.94,2
-0.74,-0.73,2
-0.74,-0.5,2
-0.74,-0.19,2
-0.74,-0.16,2
-0.74,-0.1,2
-0.74,-0.01,2
-0.73,-0.47,2
-0.73,-0.37,2
-0.73,-0.34,2
-0.73,-0.32,2
-0.73,-0.28,2
-0.73,-0.2,2
-0.73,-0.16,2
-0.73,-0.05,2
-0.72,-1.2,2
-0.72,-0.94,2
-0.72,-0.84,2
-0.72,-0.69,2
-0.72,-0.53,2
-0.72,-0.43,2
-0.72,-0.31,2
-0.72,-0.17,2
-0.72,0.03,2
-0.71,-0.69,2
-0.71,-0.67,2
-0.71,0.28,2
-0.7,-0.33,2
-0.7,-0.3,2
-0.7,-0.04,2
-0.7,0.07,2
-0.7,0.53,2
-0.69,-0.82,2
-0.69,-0.59,2
-0.69,-0.51,2
-0.69,-0.48,2
-0.69,-0.34,2
-0.69,-0.3,2
-0.69,-0.3,2
-0.68,0.35,2
-0.67,-0.85,2
-0.67,-0.83,2
-0.67,-0.57,2
-0.67,-0.39,2
-0.67,-0.21,2
-0.67,0.17,2
-0.66,-1.04,2
-0.66,-0.29,2
-0.66,-0.18,2
-0.66,0.1,2
-0.66,0.18,2
-0.66,0.22,2
-0.65,-0.79,2
-0.65,-0.68,2
-0.65,-0.43,2
-0.65,-0.3,2
-0.65,-0.1,2
-0.65,0.05,2
-0.65,0.2,2
-0.64,-0.89,2
-0.64,-0.79,2
-0.64,-0.75,2
-0.64,-0.72,2
-0.64,-0.7,2
-0.64,-0.58,2
-0.64,-0.47,2
-0.64,-0.42,2
-0.64,-0.22,2
-0.64,-0.2,2
-0.64,0.19,2
-0.63,-0.82,2
-0.63,-0.57,2
-0.63,-0.55,2
-0.63,-0.54,2
-0.63,-0.53,2
-0.63,-0.44,2
-0.63,-0.19,2
-0.63,0.05,2
-0.63,0.17,2
-0.63,0.21,2
-0.63,0.55,2
-0.62,-0.49,2
-0.62,-0.48,2
-0.62,-0.34,2
-0.62,-0.24,2
-0.62,0.26,2
-0.61,-0.88,2
-0.61,-0.86,2
-0.61,-0.53,2
-0.6,-0.14,2
-0.6,0.2,2
-0.6,0.31,2
-0.59,-0.69,2
-0.59,-0.64,2
-0.59,-0.34,2
-0.59,-0.24,2
-0.59,-0.18,2
-0.59,-0.02,2
-0.58,-0.65,2
-0.58,-0.5,2
-0.58,-0.43,2
-0.58,-0.29,2
-0.57,-1.18,2
-0.57,-1.01,2
-0.57,-0.61,2
-0.57,0.12,2
-0.56,-0.75,2
-0.56,-0.49,2
-0.56,-0.41,2
-0.56,-0.19,2
-0.56,-0.19,2
-0.56,-0.14,2
-0.55,-0.33,2
-0.55,-0.31,2
-0.55,-0.13,2
-0.55,0.01,2
-0.55,0.02,2
-0.54,-0.87,2
-0.54,-0.5,2
-0.54,-0.34,2
-0.54,-0.33,2
-0.54,-0.04,2
-0.54,0.53,2
-0.53,-0.68,2
-0.53,-0.54,2
-0.53,-0.37,2
-0.53,-0.36,2
-0.53,-0.23,2
-0.53,-0.16,2
-0.53,-0.15,2
-0.53,0.0,2
-0.52,-0.56,2
-0.52,-0.37,2
-0.52,-0.24,2
-0.52,-0.17,2
-0.52,-0.1,2
-0.52,-0.05,2
-0.51,-0.78,2
-0.51,-0.72,2
-0.51,-0.62,2
-0.51,0.4,2
-0.5,-0.68,2
-0.5,-0.4,2
-0.5,-0.39,2
-0.5,-0.0,2
-0.5,0.03,2
-0.49,-0.68,2
-0.49,-0.47,2
-0.49,-0.47,2
-0.49,-0.42,2
-0.49,-0.08,2
-0.49,0.05,2
-0.48,-0.33,2
-0.48,0.19,2
-0.48,0.46,2
-0.47,-0.76,2
-0.47,-0.66,2
-0.47,-0.22,2
-0.47,-0.21,2
-0.47,-0.02,2
-0.47,0.01,2
-0.46,-0.66,2
-0.46,-0.19,2
-0.46,-0.05,2
-0.46,0.59,2
-0.45,-0.78,2
-0.45,-0.52,2
-0.45,-0.46,2
-0.45,-0.17,2
-0.45,-0.04,2
-0.44,-1.17,2
-0.44,-0.99,2
-0.44,-0.71,2
-0.44,-0.63,2
-0.44,-0.6,2
-0.44,-0.5,2
-0.44,-0.42,2
-0.44,-0.34,2
-0.44,-0.34,2
-0.44,-0.31,2
-0.44,0.33,2
-0.43,-0.67,2
-0.43,-0.61,2
-0.43,-0.34,2
-0.43,-0.3,2
-0.43,0.12,2
-0.42,-0.89,2
-0.42,-0.53,2
-0.42,-0.46,2
-0.42,-0.21,2
-0.42,0.17,2
-0.41,-0.79,2
-0.41,-0.58,2
-0.41,-0.3,2
-0.41,-0.28,2
-0.41,-0.19,2
-0.4,-1.23,2
-0.4,-0.67,2
-0.4,-0.29,2
-0.4,0.05,2
-0.4,0.21,2
-0.39,-0.95,2
-0.39,-0.4,2
-0.39,-0.25,2
-0.39,-0.25,2
-0.39,-0.13,2
-0.38,-1.51,2
-0.38,-0.8,2
-0.38,-0.4,2
-0.38,-0.22,2
-0.38,-0.07,2
-0.38,0.21,2
-0.37,-0.6,2
-0.37,-0.33,2
-0.37,0.07,2
-0.36,-0.69,2
-0.36,-0.2,2
-0.36,-0.05,2
-0.35,-1.36,2
-0.35,-0.9,2
-0.35,-0.36,2
-0.35,-0.33,2
-0.35,-0.3,2
-0.35,-0.29,2
-0.35,-0.28,2
-0.35,-0.1,2
-0.35,0.06,2
-0.35,0.31,2
-0.34,-0.8,2
-0.34,-0.75,2
-0.34,-0.66,2
-0.34,-0.65,2
-0.34,-0.42,2
-0.34,-0.3,2
-0.34,-0.22,2
-0.33,-0.61,2
-0.33,-0.41,2
-0.33,-0.38,2
-0.32,-0.61,2
-0.32,-0.42,2
-0.32,-0.41,2
-0.32,-0.36,2
-0.32,-0.21,2
-0.32,-0.18,2
-0.31,-0.54,2
-0.31,-0.52,2
-0.31,-0.51,2
-0.31,0.01,2
-0.31,0.22,2
-0.3,-0.69,2
-0.3,-0.5,2
-0.3,0.18,2
-0.3,0.21,2
-0.29,-0.1,2
-0.28,-1.2,2
-0.28,-1.12,2
-0.28,-0.91,2
-0.28,-0.55,2
-0.28,-0.52,2
-0.28,-0.48,2
-0.28,-0.36,2
-0.28,-0.25,2
-0.28,-0.09,2
-0.28,0.25,2
-0.28,0.51,2
-0.27,-0.24,2
-0.26,-0.06,2
-0.25,-0.81,2
-0.25,-0.02,2
-0.25,0.02,2
-0.24,-0.62,2
-0.24,-0.45,2
-0.24,-0.29,2
-0.24,0.08,2
-0.23,-0.78,2
-0.23,-0.7,2
-0.23,-0.58,2
-0.23,-0.48,2
-0.23,-0.13,2
-0.22,-0.98,2
-0.22,-0.97,2
-0.22,-0.21,2
-0.22,-0.03,2
-0.21,-0.67,2
-0.21,-0.52,2
-0.21,-0.36,2
-0.21,-0.24,2
-0.21,0.15,2
-0.21,0.27,2
-0.2,-0.92,2
-0.2,-0.86,2
-0.2,-0.54,2
-0.18,-0.89,2
-0.18,-0.71,2
-0.18,-0.39,2
-0.18,0.24,2
-0.16,-0.38,2
-0.16,0.04,2
-0.15,-0.7,2
-0.15,-0.44,2
-0.15,-0.43,2
-0.15,-0.3,2
-0.15,-0.23,2
-0.14,-0.44,2
-0.14,-0.28,2
-0.13,-0.7,2
-0.13,-0.43,2
-0.13,-0.34,2
-0.13,-0.27,2
-0.12,-0.49,2
-0.12,-0.37,2
-0.12,-0.16,2
-0.12,-0.14,2
-0.12,0.13,2
-0.12,0.35,2
-0.11,-1.11,2
-0.11,-0.55,2
-0.11,-0.54,2
-0.11,-0.18,2
-0.1,-0.48,2
-0.1,0.11,2
-0.1,0.38,2
-0.1,0.65,2
-0.09,-0.57,2
-0.09,-0.52,2
-0.09,-0.33,2
-0.08,-0.88,2
-0.08,-0.6,2
-0.08,-0.54,2
-0.08,-0.16,2
-0.08,0.04,2
-0.07,-0.6,2
-0.06,-0.6,2
-0.06,-0.46,2
-0.05,-0.49,2
-0.04,-0.88,2
-0.04,-0.5,2
-0.04,-0.31,2
-0.03,-0.99,2
-0.03,0.09,2
-0.03,0.13,2
-0.02,-0.51,2
-0.02,-0.46,2
-0.02,-0.33,2
-0.01,-0.35,2
-0.0,-0.74,2
0.01,-0.54,2
0.01,-0.03,2
0.02,-1.06,2
0.02,-0.34,2
0.03,-0.43,2
0.04,-0.88,2
0.04,-0.18,2
0.04,0.0,2
0.05,-0.05,2
0.06,-0.99,2
0.06,-0.5,2
0.07,0.0,2
0.08,-1.03,2
0.08,-0.5,2
0.09,-0.75,2
0.09,-0.55,2
0.09,-0.26,2
0.09,-0.2,2
0.09,-0.16,2
0.1,-0.55,2
0.1,-0.14,2
0.11,-1.17,2
0.11,-0.89,2
0.11,-0.46,2
0.12,-0.4,2
0.12,-0.35,2
0.13,-0.51,2
0.15,-0.76,2
0.15,-0.7,2
0.16,-0.79,2
0.19,-0.6,2
0.24,-0.36,2
0.24,-0.28,2
0.25,-0.36,2
0.26,-0.73,2
0.27,-0.03,2
0.28,-0.35,2
0.29,-0.3,2
0.31,-0.7,2
0.31,-0.54,2
0.33,-0.19,2
0.35,-0.38,2
0.35,-0.23,2
0.37,-0.46,2
0.4,-0.48,2
0.46,-0.84,2
0.46,-0.83,2
0.49,-0.4,2
0.5,-1.09,2
0.5,-0.61,2
0.52,-0.02,2
0.58,-0.24,2
0.62,-0.39,2
0.71,-1.04,2
-2.49,1.53,3
-2.38,1.67,3
-2.28,1.71,3
-2.21,1.06,3
-2.2,2.09,3
-2.18,1.32,3
-2.08,1.07,3
-2.03,1.21,3
-2.03,1.35,3
-2.02,1.12,3
-2.0,1.56,3
-1.99,1.13,3
-1.97,1.28,3
-1.97,1.3,3
-1.96,1.15,3
-1.94,1.36,3
-1.94,1.43,3
-1.92,1.14,3
-1.91,0.48,3
-1.89,1.09,3
-1.89,1.46,3
-1.88,1.06,3
-1.88,1.65,3
-1.87,1.26,3
-1.85,1.76,3
-1.83,1.01,3
-1.83,1.15,3
-1.82,0.99,3
-1.82,1.3,3
-1.81,1.79,3
-1.79,1.14,3
-1.79,1.4,3
-1.78,1.31,3
-1.77,0.94,3
-1.77,1.43,3
-1.77,1.61,3
-1.76,1.02,3
-1.75,0.67,3
-1.75,1.58,3
-1.75,1.97,3
-1.74,1.17,3
-1.72,1.32,3
-1.72,1.48,3
-1.7,1.2,3
-1.7,1.51,3
-1.7,1.59,3
-1.7,2.29,3
-1.69,1.37,3
-1.69,1.48,3
-1.67,1.55,3
-1.66,1.39,3
-1.66,1.5,3
-1.65,0.69,3
-1.64,1.33,3
-1.64,1.66,3
-1.62,1.36,3
-1.62,1.74,3
-1.61,1.87,3
-1.6,1.16,3
-1.6,1.59,3
-1.59,0.64,3
-1.59,1.1,3
-1.58,1.77,3
-1.58,1.89,3
-1.57,1.34,3
-1.56,1.91,3
-1.56,2.16,3
-1.55,1.02,3
-1.55,1.09,3
-1.55,1.37,3
-1.55,1.5,3
-1.55,1.52,3
-1.55,1.73,3
-1.55,2.28,3
-1.54,1.28,3
-1.53,1.03,3
-1.53,1.15,3
-1.53,1.36,3
-1.52,0.89,3
-1.52,1.26,3
-1.52,1.55,3
-1.51,0.97,3
-1.51,1.41,3
-1.51,1.44,3
-1.5,0.73,3
-1.5,1.78,3
-1.49,1.29,3
-1.49,1.39,3
-1.49,1.51,3
-1.48,0.67,3
-1.48,1.37,3
-1.48,1.5,3
-1.48,1.51,3
-1.47,2.14,3
-1.46,1.28,3
-1.46,1.39,3
-1.46,1.51,3
-1.46,1.63,3
-1.45,1.01,3
-1.45,1.49,3
-1.45,1.5,3
-1.44,1.03,3
-1.44,1.27,3
-1.44,1.53,3
-1.44,1.99,3
-1.44,2.02,3
-1.44,2.21,3
-1.43,0.88,3
-1.43,1.48,3
-1.43,1.5,3
-1.43,1.6,3
-1.43,1.61,3
-1.43,1.68,3
-1.42,1.41,3
-1.42,2.06,3
-1.41,0.79,3
-1.41,1.29,3
-1.41,1.97,3
-1.4,1.22,3
-1.4,1.42,3
-1.4,1.68,3
-1.4,1.82,3
-1.39,1.39,3
-1.39,1.79,3
-1.38,1.06,3
-1.38,1.16,3
-1.38,1.23,3
-1.38,1.42,3
-1.38,1.59,3
-1.38,1.92,3
-1.37,1.22,3
-1.37,1.63,3
-1.36,1.27,3
-1.36,1.32,3
-1.36,1.52,3
-1.36,1.83,3
-1.35,1.17,3
-1.35,1.27,3
-1.35,1.42,3
-1.35,1.51,3
-1.35,1.67,3
-1.34,0.49,3
-1.34,0.81,3
-1.34,1.32,3
-1.34,1.72,3
-1.33,0.29,3
-1.33,1.33,3
-1.33,1.57,3
-1.33,1.78,3
-1.32,1.38,3
-1.32,1.43,3
-1.32,1.49,3
-1.31,0.53,3
-1.31,0.92,3
-1.31,1.1,3
-1.31,1.5,3
-1.31,1.54,3
-1.3,1.48,3
-1.3,1.58,3
-1.3,1.73,3
-1.29,1.0,3
-1.29,1.4,3
-1.29,1.43,3
-1.29,1.66,3
-1.29,1.68,3
-1.29,1.78,3
-1.29,1.94,3
-1.28,0.85,3
-1.28,1.61,3
-1.28,1.77,3
-1.28,1.98,3
-1.27,0.99,3
-1.27,1.42,3
-1.27,1.54,3
-1.27,1.66,3
-1.27,1.67,3
-1.26,1.2,3
-1.26,1.5,3
-1.26,1.88,3
-1.26,2.0,3
-1.26,2.02,3
-1.25,1.23,3
-1.25,1.43,3
-1.24,0.9,3
-1.24,1.46,3
-1.24,1.5,3
-1.24,1.69,3
-1.23,1.08,3
-1.23,1.66,3
-1.23,1.76,3
-1.22,1.18,3
-1.22,1.23,3
-1.22,1.46,3
-1.22,1.99,3
-1.21,1.21,3
-1.21,1.31,3
-1.21,1.48,3
-1.21,1.59,3
-1.21,1.7,3
-1.21,1.71,3
-1.21,1.77,3
-1.2,0.91,3
-1.2,1.25,3
-1.2,1.36,3
-1.2,1.59,3
-1.2,1.81,3
-1.2,2.1,3
-1.19,0.58,3
-1.19,1.26,3
-1.19,1.3,3
-1.19,1.33,3
-1.19,1.35,3
-1.19,1.35,3
-1.19,1.52,3
-1.19,1.59,3
-1.18,1.12,3
-1.18,1.22,3
-1.18,1.31,3
-1.18,1.52,3
-1.17,1.2,3
-1.17,1.33,3
-1.17,1.43,3
-1.17,1.71,3
-1.17,1.91,3
-1.16,0.67,3
-1.16,0.84,3
-1.16,1.38,3
-1.16,1.54,3
-1.16,1.72,3
-1.15,0.79,3
-1.15,1.25,3
-1.15,1.34,3
-1.15,1.48,3
-1.15,1.75,3
-1.14,0.47,3
-1.14,1.05,3
-1.14,1.42,3
-1.14,1.61,3
-1.14,1.64,3
-1.14,2.39,3
-1.13,0.92,3
-1.13,1.16,3
-1.13,1.37,3
-1.13,1.37,3
-1.13,1.47,3
-1.13,1.84,3
-1.12,1.32,3
-1.12,1.4,3
-1.12,1.63,3
-1.11,0.89,3
-1.11,0.92,3
-1.11,1.22,3
-1.11,1.55,3
-1.1,0.95,3
-1.1,1.39,3
-1.1,1.41,3
-1.1,1.45,3
-1.1,1.55,3
-1.09,1.26,3
-1.09,1.35,3
-1.09,1.42,3
-1.09,1.5,3
-1.09,2.02,3
-1.08,1.37,3
-1.08,1.38,3
-1.08,1.77,3
-1.08,1.81,3
-1.08,2.2,3
-1.07,0.87,3
-1.07,1.09,3
-1.07,1.1,3
-1.07,1.7,3
-1.07,1.94,3
-1.07,1.99,3
-1.06,1.02,3
-1.06,1.07,3
-1.06,1.09,3
-1.06,1.27,3
-1.06,1.89,3
-1.05,0.8,3
-1.05,0.95,3
-1.05,1.29,3
-1.04,0.95,3
-1.04,1.41,3
-1.04,1.64,3
-1.04,1.78,3
-1.03,1.15,3
-1.03,1.32,3
-1.03,1.33,3
-1.03,1.35,3
-1.03,1.37,3
-1.03,1.49,3
-1.03,1.6,3
-1.03,1.77,3
-1.03,1.94,3
-1.02,0.87,3
-1.02,1.03,3
-1.02,1.11,3
-1.02,1.14,3
-1.02,1.16,3
-1.02,1.25,3
-1.02,1.35,3
-1.02,1.48,3
-1.02,1.53,3
-1.02,1.58,3
-1.01,0.91,3
-1.01,1.08,3
-1.01,1.19,3
-1.01,1.46,3
-1.01,1.66,3
-1.01,1.67,3
-1.01,1.74,3
-1.0,0.96,3
-1.0,1.27,3
-1.0,1.32,3
-1.0,1.45,3
-1.0,1.93,3
-0.99,0.78,3
-0.99,1.0,3
-0.99,1.3,3
-0.99,1.53,3
-0.99,1.64,3
-0.99,1.76,3
-0.99,1.96,3
-0.99,2.15,3
-0.98,1.16,3
-0.98,1.55,3
-0.97,1.11,3
-0.97,1.39,3
-0.96,1.35,3
-0.96,1.59,3
-0.96,1.77,3
-0.95,0.44,3
-0.95,1.24,3
-0.95,1.36,3
-0.95,1.46,3
-0.95,1.48,3
-0.95,1.7,3
-0.95,2.03,3
-0.94,0.93,3
-0.94,1.53,3
-0.94,1.71,3
-0.94,1.88,3
-0.93,1.36,3
-0.93,1.39,3
-0.93,1.7,3
-0.93,1.78,3
-0.93,1.84,3
-0.93,2.03,3
-0.92,1.56,3
-0.92,1.59,3
-0.92,1.99,3
-0.92,2.07,3
-0.91,1.06,3
-0.91,1.09,3
-0.91,1.19,3
-0.91,1.23,3
-0.91,1.28,3
-0.91,1.48,3
-0.91,1.58,3
-0.91,1.63,3
-0.91,1.76,3
-0.9,0.68,3
-0.9,0.91,3
-0.9,0.99,3
-0.9,1.41,3
-0.9,1.57,3
-0.9,1.84,3
-0.89,1.25,3
-0.89,1.32,3
-0.89,1.75,3
-0.89,1.77,3
-0.89,1.84,3
-0.88,1.39,3
-0.88,1.86,3
-0.87,0.87,3
-0.87,1.19,3
-0.87,1.37,3
-0.87,1.44,3
-0.87,1.46,3
-0.87,1.58,3
-0.87,1.83,3
-0.87,2.12,3
-0.86,1.07,3
-0.86,1.3,3
-0.86,1.35,3
-0.86,1.38,3
-0.86,1.4,3
-0.86,1.73,3
-0.86,1.9,3
-0.86,1.92,3
-0.86,2.06,3
-0.85,1.3,3
-0.85,1.44,3
-0.85,1.62,3
-0.85,1.68,3
-0.85,1.79,3
-0.84,0.92,3
-0.84,1.09,3
-0.84,1.19,3
-0.84,1.41,3
-0.84,1.46,3
-0.84,1.75,3
-0.83,0.94,3
-0.83,1.19,3
-0.83,1.22,3
-0.83,1.43,3
-0.83,1.5,3
-0.83,1.51,3
-0.83,1.77,3
-0.83,1.78,3
-0.82,0.92,3
-0.82,1.03,3
-0.82,1.18,3
-0.82,1.24,3
-0.82,1.28,3
-0.82,1.53,3
-0.82,1.65,3
-0.82,1.72,3
-0.82,1.75,3
-0.82,1.89,3
-0.82,1.92,3
-0.81,0.99,3
-0.81,1.16,3
-0.81,1.33,3
-0.81,1.42,3
-0.81,1.52,3
-0.81,1.57,3
-0.81,1.6,3
-0.81,1.72,3
-0.8,0.86,3
-0.8,1.17,3
-0.8,1.29,3
-0.8,1.33,3
-0.8,1.51,3
-0.8,1.54,3
-0.8,1.63,3
-0.8,1.78,3
-0.8,2.04,3
-0.79,0.92,3
-0.79,1.0,3
-0.79,1.04,3
-0.79,1.1,3
-0.79,1.24,3
-0.79,1.26,3
-0.79,1.67,3
-0.79,1.71,3
-0.79,1.74,3
-0.79,1.88,3
-0.79,2.11,3
-0.78,0.62,3
-0.78,1.33,3
-0.78,1.34,3
-0.78,1.45,3
-0.78,1.48,3
-0.78,1.48,3
-0.78,1.55,3
-0.78,1.58,3
-0.78,1.99,3
-0.77,0.82,3
-0.77,1.06,3
-0.77,1.15,3
-0.77,1.48,3
-0.77,1.83,3
-0.76,0.87,3
-0.76,1.02,3
-0.76,1.05,3
-0.76,1.09,3
-0.76,1.25,3
-0.76,1.36,3
-0.76,1.39,3
-0.76,1.43,3
-0.76,1.58,3
-0.76,1.68,3
-0.76,1.71,3
-0.75,1.17,3
-0.75,1.25,3
-0.75,1.28,3
-0.75,1.34,3
-0.75,1.35,3
-0.75,1.42,3
-0.75,1.43,3
-0.75,1.44,3
-0.75,1.73,3
-0.75,1.76,3
-0.75,1.78,3
-0.74,0.48,3
-0.74,1.18,3
-0.74,1.22,3
-0.74,1.3,3
-0.74,1.49,3
-0.74,1.63,3
-0.74,1.71,3
-0.74,1.82,3
-0.73,0.95,3
-0.73,1.02,3
-0.73,1.06,3
-0.73,1.26,3
-0.73,1.3,3
-0.73,1.59,3
-0.73,1.68,3
-0.73,1.88,3
-0.72,0.98,3
-0.72,1.07,3
-0.72,1.52,3
-0.72,1.66,3
-0.72,1.75,3
-0.72,1.92,3
-0.71,0.98,3
-0.71,1.05,3
-0.71,1.26,3
-0.71,1.38,3
-0.71,1.9,3
-0.71,1.99,3
-0.7,0.72,3
-0.7,0.95,3
-0.7,1.05,3
-0.7,1.14,3
-0.7,1.17,3
-0.7,1.21,3
-0.7,1.29,3
-0.7,1.32,3
-0.7,1.81,3
-0.69,1.21,3
-0.69,1.34,3
-0.69,1.36,3
-0.69,1.39,3
-0.69,1.47,3
-0.69,1.66,3
-0.68,0.84,3
-0.68,1.14,3
-0.68,1.38,3
-0.68,1.91,3
-0.68,1.95,3
-0.67,0.92,3
-0.67,0.94,3
-0.67,1.21,3
-0.67,1.65,3
-0.67,1.66,3
-0.67,1.71,3
-0.67,1.72,3
-0.67,1.8,3
-0.66,0.77,3
-0.66,0.82,3
-0.66,1.01,3
-0.66,1.13,3
-0.66,1.2,3
-0.66,1.38,3
-0.66,1.42,3
-0.66,1.46,3
-0.66,1.7,3
-0.65,0.98,3
-0.65,1.07,3
-0.65,1.13,3
-0.65,1.5,3
-0.65,1.65,3
-0.65,1.72,3
-0.65,1.74,3
-0.65,1.76,3
-0.65,1.89,3
-0.64,2.03,3
-0.64,2.06,3
-0.64,2.52,3
-0.63,0.96,3
-0.63,1.3,3
-0.63,1.36,3
-0.63,1.51,3
-0.63,1.52,3
-0.63,1.68,3
-0.62,1.34,3
-0.62,1.36,3
-0.62,1.4,3
-0.62,1.46,3
-0.62,1.78,3
-0.62,1.94,3
-0.62,2.11,3
-0.61,1.03,3
-0.61,1.19,3
-0.61,1.28,3
-0.61,1.51,3
-0.61,1.55,3
-0.61,1.74,3
-0.61,2.27,3
-0.6,0.34,3
-0.6,0.89,3
-0.6,1.08,3
-0.6,1.33,3
-0.6,1.37,3
-0.6,1.44,3
-0.6,1.48,3
-0.6,1.48,3
-0.6,2.15,3
-0.59,0.98,3
-0.59,1.16,3
-0.59,1.17,3
-0.59,1.35,3
-0.59,1.38,3
-0.59,1.57,3
-0.59,1.59,3
-0.59,1.8,3
-0.59,1.87,3
-0.58,0.78,3
-0.58,1.28,3
-0.58,1.4,3
-0.58,1.43,3
-0.58,1.47,3
-0.57,0.85,3
-0.57,1.02,3
-0.57,1.02,3
-0.57,1.06,3
-0.57,1.09,3
-0.57,1.12,3
-0.57,1.3,3
-0.57,1.39,3
-0.57,1.5,3
-0.56,1.07,3
-0.56,1.3,3
-0.56,1.34,3
-0.56,1.47,3
-0.56,1.52,3
-0.56,1.61,3
-0.56,1.78,3
-0.55,0.94,3
-0.55,1.41,3
-0.55,1.82,3
-0.55,1.91,3
-0.55,1.97,3
-0.54,1.05,3
-0.54,1.33,3
-0.54,1.35,3
-0.54,1.41,3
-0.54,1.43,3
-0.54,1.48,3
-0.54,1.86,3
-0.53,1.49,3
-0.53,1.6,3
-0.53,1.61,3
-0.53,1.79,3
-0.53,1.83,3
-0.53,2.05,3
-0.52,0.77,3
-0.52,1.24,3
-0.52,1.28,3
-0.52,1.3,3
-0.52,1.52,3
-0.52,1.55,3
-0.51,0.47,3
-0.51,0.97,3
-0.51,1.07,3
-0.51,1.08,3
-0.51,1.26,3
-0.51,1.29,3
-0.51,1.35,3
-0.51,2.03,3
-0.5,0.99,3
-0.5,1.04,3
-0.5,1.35,3
-0.5,1.49,3
-0.5,1.66,3
-0.5,1.76,3
-0.5,2.26,3
-0.49,0.81,3
-0.49,0.99,3
-0.49,1.25,3
-0.49,1.56,3
-0.49,1.76,3
-0.49,1.81,3
-0.49,2.01,3
-0.49,2.11,3
-0.48,0.79,3
-0.48,0.99,3
-0.48,1.17,3
-0.48,1.33,3
-0.48,1.35,3
-0.48,1.49,3
-0.48,1.54,3
-0.48,1.57,3
-0.48,1.68,3
-0.48,1.71,3
-0.48,1.73,3
-0.48,1.75,3
-0.47,1.25,3
-0.47,1.27,3
-0.47,1.27,3
-0.47,1.47,3
-0.47,1.64,3
-0.47,1.65,3
-0.47,1.91,3
-0.46,1.46,3
-0.46,1.52,3
-0.46,1.66,3
-0.46,2.54,3
-0.45,1.15,3
-0.45,1.32,3
-0.45,1.51,3
-0.45,1.7,3
-0.45,1.77,3
-0.45,1.9,3
-0.44,1.36,3
-0.44,1.5,3
-0.44,1.5,3
-0.43,0.96,3
-0.43,1.27,3
-0.43,1.53,3
-0.43,1.56,3
-0.43,1.65,3
-0.42,0.86,3
-0.42,1.16,3
-0.42,1.23,3
-0.42,1.23,3
-0.42,1.53,3
-0.42,1.64,3
-0.41,0.99,3
-0.41,1.23,3
-0.41,1.35,3
-0.41,1.66,3
-0.41,1.72,3
-0.41,1.91,3
-0.41,1.98,3
-0.41,2.0,3
-0.41,2.05,3
-0.41,2.11,3
-0.4,0.86,3
-0.4,1.58,3
-0.4,1.74,3
-0.39,1.25,3
-0.39,1.26,3
-0.39,1.48,3
-0.39,1.74,3
-0.38,1.26,3
-0.38,1.31,3
-0.38,1.35,3
-0.38,1.43,3
-0.38,1.75,3
-0.37,0.65,3
-0.37,1.15,3
-0.37,1.31,3
-0.37,1.5,3
-0.37,1.55,3
-0.37,1.64,3
-0.36,1.38,3
-0.36,1.39,3
-0.36,1.68,3
-0.36,1.76,3
-0.35,1.28,3
-0.35,1.28,3
-0.35,1.29,3
-0.35,1.33,3
-0.35,1.35,3
-0.35,1.4,3
-0.35,1.44,3
-0.35,1.58,3
-0.35,1.83,3
-0.35,1.96,3
-0.34,0.93,3
-0.34,1.26,3
-0.34,1.3,3
-0.34,1.44,3
-0.34,1.57,3
-0.33,1.01,3
-0.33,1.05,3
-0.33,1.14,3
-0.33,1.51,3
-0.33,1.76,3
-0.33,1.91,3
-0.32,1.37,3
-0.32,1.38,3
-0.32,1.47,3
-0.32,1.55,3
-0.31,0.54,3
-0.31,1.03,3
-0.31,1.17,3
-0.31,1.46,3
-0.31,1.72,3
-0.3,0.74,3
-0.3,1.47,3
-0.3,1.49,3
-0.3,1.68,3
-0.29,0.87,3
-0.29,1.21,3
-0.29,1.53,3
